fiveTuple,srcIP,dstIP,protocol,srcPort,dstPort,flowDuration,flowLength,fwdFlowLength,bwdFlowLength,packetSizeTotal,packetSizeMean,packetSizeStd,packetSizeMin,packetSizeMax,fwdPacketSizeTotal,bwdPacketSizeTotal,fwdPacketSizeMean,bwdPacketSizeMean,fwdPacketSizeStd,bwdPacketSizeStd,fwdPacketSizeMin,bwdPacketSizeMin,fwdPacketSizeMax,bwdPacketSizeMax,IATMean,IATStd,IATMin,IATMax,fwdIATTotal,bwdIATTotal,fwdIATMean,bwdIATMean,fwdIATStd,bwdIATStd,fwdIATMin,bwdIATMin,fwdIATMax,bwdIATMax,Type
198.199.96.210--138.68.177.159--TCP--55352--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55352,264862000.0,83.0,0.0,83.0,194054.0,2338.0,1107.520839,322.0,2962.0,0.0,194054.0,2338.0,2338.0,0.0,1107.520839,0.0,322.0,0.0,2962.0,3230000.0,20368000.0,5000.0,132078000.0,0.0,264862000.0,0.0,3230000.0,0.0,20368000.0,0.0,5000.0,0.0,132078000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58904,198.199.96.210,138.68.177.159,TCP,58904,8080(http-alt),3261077000.0,83.0,0.0,83.0,12333.0,148.590361,141.695247,66.0,398.0,0.0,12333.0,148.590361,148.590361,0.0,141.695247,0.0,66.0,0.0,398.0,39769000.0,59263000.0,3000.0,155199000.0,0.0,3261077000.0,0.0,39769000.0,0.0,59263000.0,0.0,3000.0,0.0,155199000.0,Malicious
198.199.96.210--138.68.177.159--TCP--36866--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),36866,541786000.0,83.0,0.0,83.0,195182.0,2351.590361,1078.55842,378.0,2962.0,0.0,195182.0,2351.590361,2351.590361,0.0,1078.55842,0.0,378.0,0.0,2962.0,6607000.0,29119000.0,1000.0,137827000.0,0.0,541786000.0,0.0,6607000.0,0.0,29119000.0,0.0,1000.0,0.0,137827000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58900,198.199.96.210,138.68.177.159,TCP,58900,8080(http-alt),2975000000.0,83.0,0.0,83.0,12006.0,144.650602,139.369443,66.0,393.0,0.0,12006.0,144.650602,144.650602,0.0,139.369443,0.0,66.0,0.0,393.0,36280000.0,57464000.0,3000.0,153487000.0,0.0,2975000000.0,0.0,36280000.0,0.0,57464000.0,0.0,3000.0,0.0,153487000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38778,198.199.96.210,138.68.177.159,TCP,38778,8080(http-alt),6440780000.0,50.0,0.0,50.0,17745.0,354.9,5.862593,348.0,374.0,0.0,17745.0,354.9,354.9,0.0,5.862593,0.0,348.0,0.0,374.0,131444000.0,3193000.0,129651000.0,145190000.0,0.0,6440780000.0,0.0,131444000.0,0.0,3193000.0,0.0,129651000.0,0.0,145190000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58936,198.199.96.210,138.68.177.159,TCP,58936,8080(http-alt),923966000.0,29.0,0.0,29.0,3555.0,122.586207,123.261292,66.0,398.0,0.0,3555.0,122.586207,122.586207,0.0,123.261292,0.0,66.0,0.0,398.0,32998000.0,53028000.0,2000.0,133357000.0,0.0,923966000.0,0.0,32998000.0,0.0,53028000.0,0.0,2000.0,0.0,133357000.0,Malicious
198.199.96.210--138.68.177.159--TCP--58632--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58632,543801000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6631000.0,29224000.0,1000.0,137565000.0,0.0,543801000.0,0.0,6631000.0,0.0,29224000.0,0.0,1000.0,0.0,137565000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37104,198.199.96.210,138.68.177.159,TCP,37104,8080(http-alt),2622058000.0,59.0,0.0,59.0,9830.0,166.610169,151.564946,66.0,402.0,0.0,9830.0,166.610169,166.610169,0.0,151.564946,0.0,66.0,0.0,402.0,45207000.0,61053000.0,3000.0,142473000.0,0.0,2622058000.0,0.0,45207000.0,0.0,61053000.0,0.0,3000.0,0.0,142473000.0,Malicious
198.199.96.210--138.68.177.159--TCP--38770--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38770,6439208000.0,50.0,0.0,50.0,8750.0,175.0,0.0,175.0,175.0,0.0,8750.0,175.0,175.0,0.0,0.0,0.0,175.0,0.0,175.0,131412000.0,2432000.0,129606000.0,143552000.0,0.0,6439208000.0,0.0,131412000.0,0.0,2432000.0,0.0,129606000.0,0.0,143552000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43284,198.199.96.210,138.68.177.159,TCP,43284,8080(http-alt),654964000.0,20.0,0.0,20.0,2308.0,115.4,116.490085,66.0,395.0,0.0,2308.0,115.4,115.4,0.0,116.490085,0.0,66.0,0.0,395.0,34471000.0,52938000.0,3000.0,131673000.0,0.0,654964000.0,0.0,34471000.0,0.0,52938000.0,0.0,3000.0,0.0,131673000.0,Malicious
198.199.96.210--138.68.177.159--TCP--40182--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40182,539931000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6584000.0,29018000.0,1000.0,137141000.0,0.0,539931000.0,0.0,6584000.0,0.0,29018000.0,0.0,1000.0,0.0,137141000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--40254,198.199.96.210,138.68.177.159,TCP,40254,8080(http-alt),3328970000.0,83.0,0.0,83.0,13970.0,168.313253,151.513881,66.0,409.0,0.0,13970.0,168.313253,168.313253,0.0,151.513881,0.0,66.0,0.0,409.0,40597000.0,59945000.0,5000.0,138519000.0,0.0,3328970000.0,0.0,40597000.0,0.0,59945000.0,0.0,5000.0,0.0,138519000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37118,198.199.96.210,138.68.177.159,TCP,37118,8080(http-alt),1611439000.0,48.0,0.0,48.0,6773.0,141.104167,137.361937,66.0,399.0,0.0,6773.0,141.104167,141.104167,0.0,137.361937,0.0,66.0,0.0,399.0,34285000.0,55246000.0,2000.0,135242000.0,0.0,1611439000.0,0.0,34285000.0,0.0,55246000.0,0.0,2000.0,0.0,135242000.0,Malicious
198.199.96.210--138.68.177.159--TCP--43110--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),43110,534420000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6517000.0,28724000.0,2000.0,134421000.0,0.0,534420000.0,0.0,6517000.0,0.0,28724000.0,0.0,2000.0,0.0,134421000.0,Malicious
